Merchant_id,Negative,Normal,Positive
57100,0,357,0
57101,0,3118,0
57102,0,569,0
57103,0,983,0
57104,447,22383,683
57105,0,1001,0
57106,19,458,4
57107,0,234,0
57108,0,187,0
57109,69,159,17
57110,0,426,0
57111,189,1327,19
57112,0,331,0
57113,0,501,1
57114,0,887,0
57115,0,139,0
57200,0,218,0
57201,0,712,0
57202,76,4941,8
57203,0,591,1
57204,0,224,0
57205,0,83,0
57206,32,3152,30
57207,0,362,0
57208,0,1369,0
57209,0,605,0
57210,0,270,0
57211,0,252,0
57212,0,321,0
57213,170,2179,47
57214,0,204,0
57215,0,275,0
57300,0,2349,2
57301,0,1818,0
57302,0,205,0
57303,162,1672,19
57304,0,2167,0
57305,189,5381,80
57306,0,484,0
57307,6,423,3
57308,0,388,0
57309,0,213,0
57310,25,1242,67
57311,14,343,3
57312,90,411,24
57313,3,1962,2
57314,0,157,0
57315,14,3819,10
57400,0,482,0
57401,2,321,1
57402,0,184,0
57403,0,238,0
57404,0,473,1
57405,6,265,0
57406,26,389,6
57407,0,294,0
57408,0,833,0
57409,0,721,0
57410,0,460,0
57411,15,295,13
57412,0,379,0
57413,78,943,1
57414,0,399,0
57415,0,1317,0
57500,50,1687,16
57501,0,217,0
57502,0,277,0
57503,0,108,0
57504,0,145,0
57505,676,3098,55
57506,0,410,0
57507,32,961,18
57508,21,205,5
57509,0,156,0
57510,907,6466,19
57511,0,244,0
57512,0,116,0
57513,4,1467,6
57514,0,135,0
57515,0,516,0
57600,348,713,196
57601,0,900,0
57602,0,257,0
57603,0,202,0
57604,0,362,0
57605,0,160,0
57606,0,586,0
57607,0,505,0
57608,0,718,0
57609,0,362,0
57610,1,745,0
57611,2,1183,1
57612,1092,4354,282
57613,0,337,0
57614,87,1378,251
57615,0,756,0
57700,10,566,7
57701,74,1605,7
57702,0,352,0
57703,0,184,0
57704,0,447,0
57705,0,1085,0
57706,19,272,4
57707,0,327,0
57708,8,473,0
57709,0,196,2
57710,302,3290,152
57711,11,928,7
57712,0,1222,0
57713,0,2781,0
57714,0,1048,0
57715,0,244,0
57800,4,1504,0
57801,0,262,0
57802,63,1755,20
57803,0,239,0
57804,0,238,0
57805,8,830,9
57806,0,159,0
57807,0,382,0
57808,5,2425,8
57809,23,2220,2
57810,0,170,4
57811,3,247,3
57812,0,171,0
57813,34,339,0
57814,0,1341,0
57815,0,2755,0
57900,0,256,0
57901,0,264,0
57902,0,1377,0
57903,0,193,0
57904,0,787,1
57905,13,336,0
57906,483,6068,128
57907,111,993,191
57908,0,150,0
57909,48,458,9
57910,0,1401,0
57911,25,591,7
57912,0,2190,0
57913,6,934,4
57914,425,1808,179
57915,0,344,0
58000,7,791,0
58001,0,429,0
58002,22,144,0
58003,0,360,0
58004,0,417,0
58005,0,2738,0
58006,0,340,0
58007,0,226,0
58008,0,365,1
58009,78,374,3
58010,17,1187,2
58011,786,14654,394
58012,0,387,0
58013,0,252,0
58014,0,229,0
58015,3,630,1
58100,2,252,11
58101,0,300,0
58102,5,362,1
58103,0,228,0
58104,18,185,1
58105,0,289,0
58106,0,1097,0
58107,0,255,0
58108,0,1119,1
58109,31,292,6
58110,0,208,0
58111,0,268,0
58112,0,592,0
58113,0,612,0
58114,0,484,0
58115,0,217,3
58200,0,737,0
58201,0,293,0
58202,25,948,8
58203,0,240,0
58204,0,662,0
58205,48,881,1
58206,403,1459,100
58207,0,236,0
58208,36,147,0
58209,0,410,0
58210,840,2133,96
58211,3,475,4
58212,0,162,0
58213,0,397,0
58214,7,285,2
58215,0,242,0
58300,0,358,0
58301,0,193,0
58302,14,348,12
58303,0,160,0
58304,1,2727,0
58305,11,398,1
58306,1,1436,1
58307,0,422,0
58308,0,407,0
58309,0,295,0
58310,3,662,5
58311,0,252,0
58312,100,406,1
58313,0,540,0
58314,2,569,2
58315,170,503,33
58400,0,1435,0
58401,20,645,10
58402,0,646,0
58403,0,455,0
58404,0,240,0
58405,0,450,0
58406,0,202,0
58407,1,581,1
58408,18,1644,13
58409,0,471,0
58410,58,713,18
58411,0,304,0
58412,0,180,0
58413,0,152,0
58414,0,448,0
58415,0,335,0
58500,8,565,1
58501,310,3557,53
58502,74,291,3
58503,22,289,5
58504,0,299,0
58505,0,270,0
58506,0,148,0
58507,9,298,8
58508,32,1304,8
58509,0,589,0
58510,0,420,0
58511,0,1907,0
58512,0,265,0
58513,0,1158,0
58514,73,1054,16
58515,0,297,0
58600,1,259,0
58601,103,853,16
58602,0,226,0
58603,0,186,0
58604,336,3164,157
58605,17,897,8
58606,16,1301,5
58607,1,228,1
58608,2,769,7
58609,0,225,0
58610,0,286,0
58611,1,331,0
58612,5,249,2
58613,382,7612,357
58614,0,699,0
58615,0,216,0
58700,0,1553,3
58701,0,270,0
58702,0,300,0
58703,0,452,0
58704,0,178,0
58705,32,2162,20
58706,38,453,6
58707,0,519,0
58708,5,389,9
58709,77,1309,17
58710,0,373,0
58711,0,781,0
58712,21,740,1
58713,0,1012,0
58714,2,435,0
58715,2,453,0
58800,5,1496,2
58801,0,291,0
58802,0,3914,0
58803,0,507,0
58804,7,1078,0
58805,413,5070,301
58806,6,235,2
58807,0,339,0
58808,29,453,10
58809,0,549,0
58810,0,402,0
58811,0,840,0
58812,0,393,0
58813,0,271,0
58814,112,1767,34
58815,0,576,0
58900,0,2496,0
58901,0,187,4
58902,19,618,9
58903,0,615,0
58904,8,603,4
58905,6,174,0
58906,0,367,0
58907,0,336,0
58908,0,450,0
58909,2,190,0
58910,0,2007,0
58911,0,1012,0
58912,139,393,4
58913,2,518,0
58914,3,624,0
58915,0,251,0
59000,1,1161,0
59001,1096,9828,1299
59002,0,650,0
59003,126,489,21
59004,47,1075,42
59005,0,152,0
59006,1,201,0
59007,1,1883,118
59008,0,218,0
59009,0,204,0
59010,0,1190,0
59011,475,1129,90
59012,173,378,20
59013,35,1566,15
59014,0,336,0
59015,3,535,1
59100,0,232,1
59101,0,154,0
59102,8,457,5
59103,2,740,2
59104,0,328,0
59105,28,181,1
59106,0,402,0
59107,0,176,0
59108,0,486,1
59109,0,734,0
59110,0,219,0
59111,0,1830,0
59112,13,534,3
59113,68,793,12
59114,0,475,0
59115,0,267,0
59200,18,1423,8
59201,0,545,0
59202,0,727,0
59203,0,285,0
59204,13,492,3
59205,0,292,0
59206,0,365,0
59207,111,837,15
59208,0,880,0
59209,0,531,0
59210,0,995,0
59211,14,193,8
59212,0,452,0
59213,1,425,1
59214,0,278,0
59215,2,223,1
59300,0,541,0
59301,0,652,0
59302,6,2327,2
59303,161,624,18
59304,0,267,0
59305,107,368,13
59306,0,275,0
59307,7,2690,3
59308,130,646,7
59309,0,336,0
59310,0,410,0
59311,0,634,0
59312,4,278,2
59313,19,656,5
59314,0,111,0
59315,4,327,5
59400,3,206,4
59401,0,455,0
59402,0,223,0
59403,0,443,0
59404,0,2670,0
59405,0,650,0
59406,0,257,0
59407,0,488,0
59408,0,5631,0
59409,0,646,0
59410,2,267,0
59411,0,309,0
59412,6,4956,1
59413,0,197,0
59414,0,199,0
59415,0,204,0
59500,1,438,0
59501,0,413,0
59502,0,451,0
59503,0,330,0
59504,5,405,6
59505,0,232,0
59506,0,289,0
59507,0,433,0
59508,5,339,1
59509,1,525,0
59510,53,959,86
59511,0,3050,0
59512,0,279,0
59513,0,267,11
59514,0,77,0
59515,19,1660,15
59600,0,272,0
59601,0,1117,0
59602,11,994,8
59603,0,413,0
59604,46,2453,8
59605,244,2028,69
59606,0,2566,0
59607,67,2267,14
59608,0,254,0
59609,217,9138,259
59610,129,888,10
59611,0,254,0
59612,2,837,1
59613,0,810,0
59614,0,1919,0
59615,0,226,0
59700,0,169,0
59701,0,242,0
59702,0,1675,0
59703,4,248,1
59704,0,201,0
59705,215,1060,781
59706,0,229,0
59707,0,317,0
59708,33,2288,36
59709,0,255,0
59710,272,2597,76
59711,0,173,0
59712,0,397,0
59713,4,412,1
59714,0,197,0
59715,0,1860,0
59800,18,1091,8
59801,35,252,7
59802,17,638,10
59803,543,7707,57
59804,0,662,0
59805,788,2117,36
59806,0,213,0
59807,0,1271,0
59808,0,848,0
59809,0,205,0
59810,215,1616,41
59811,8,1130,5
59812,0,5024,0
59813,66,1848,27
59814,12,1052,147
59815,27,306,13
59900,0,456,0
59901,0,1132,14
59902,0,215,0
59903,0,541,0
59904,9,261,2
59905,6,721,0
59906,117,2911,32
59907,0,219,0
59908,0,93,0
59909,0,335,0
59910,0,723,0
59911,0,472,0
59912,0,173,0
59913,24,1216,48
59914,0,283,0
59915,0,534,0
60000,0,446,0
